"Output","Treatment"
1.7949368100551,"A"
1.00230638461466,"A"
-0.307278808718862,"A"
0.276340917362825,"A"
0.535310656567374,"A"
2.17583985693417,"A"
0.677471501362234,"A"
1.39490255301168,"A"
-3.16412264725113,"A"
1.39996286810153,"A"
1.13398784869799,"A"
-0.843526790444234,"A"
1.18105491626274,"A"
1.15113177852027,"A"
-0.439548757792637,"A"
-1.80272062260504,"A"
0.724444343544679,"A"
-1.73101335403886,"A"
-0.219868875646606,"A"
0.435457782504612,"A"
1.0132850952492,"A"
-2.44511743679666,"A"
2.144063042641,"A"
-0.275225162443659,"A"
1.07572643836729,"A"
2.69262003304334,"A"
-1.18579064151113,"A"
-2.39784692427719,"A"
-1.15975929815329,"A"
2.312215344947,"A"
-1.02274423809555,"A"
-0.305214208776269,"A"
0.201365846138737,"A"
-0.469619882905115,"A"
0.705814661249655,"A"
2.15993771589653,"A"
1.55228311366055,"A"
0.775992407915869,"A"
-0.260083566500772,"A"
1.52841200730514,"A"
2.28753701455524,"A"
0.73625770856917,"A"
2.49626609398852,"A"
0.77412835315117,"A"
0.516771646998872,"A"
-0.805827964128274,"A"
1.490567777774,"A"
0.783002073827246,"A"
-1.64311705091746,"A"
-1.12147905160208,"A"
-0.446229842728974,"B"
-0.965358191474115,"B"
-0.125704782463966,"B"
0.710609847149171,"B"
1.0237988322631,"B"
-0.791178395526583,"B"
-2.326227968559,"B"
-1.19842168771598,"B"
0.431383459733194,"B"
-0.914350211753956,"B"
-0.0384200776526903,"B"
-1.05768476422096,"B"
-2.29500186933477,"B"
-1.18602682649377,"B"
-0.823418643511678,"B"
-0.45698340752885,"B"
-2.00554285640527,"B"
-2.17310150375599,"B"
-1.53276253330681,"B"
-1.25679887561032,"B"
-0.839497180785292,"B"
-2.97158362330593,"B"
0.245836413665079,"B"
-3.16554015368531,"B"
-1.40959100786632,"B"
-2.11250972849366,"B"
-1.69694362715319,"B"
-0.636355464222026,"B"
-1.173098139205,"B"
-2.8672799305188,"B"
-1.79574644651065,"B"
1.85150462839925,"B"
-1.12477707582103,"B"
-0.875448554094466,"B"
-2.87359440720128,"B"
0.133096288715415,"B"
-1.16974836957223,"B"
-0.746304314273164,"B"
-0.80703616697146,"B"
-2.80522036365648,"B"
-1.68878929240046,"B"
-3.0264312178067,"B"
2.99484981160177,"B"
-3.07709805572697,"B"
0.519989934596688,"B"
0.894669266376846,"B"
-1.04471900854678,"B"
-0.0823972178266663,"B"
-0.756813732483579,"B"
0.702826586123942,"B"
-2.45240194806766,"C"
-4.60007085239607,"C"
-2.31021263443279,"C"
-3.56738662438469,"C"
-2.16508102507051,"C"
-2.40813010455002,"C"
-2.09110911426653,"C"
0.490959836337391,"C"
-0.259434920302686,"C"
-3.71030736402193,"C"
-4.5434585905591,"C"
-1.80723668549082,"C"
-4.55434978629972,"C"
-3.52364846439998,"C"
-2.15640828496198,"C"
-2.35918964227661,"C"
-1.22897757361897,"C"
-1.73049073992919,"C"
-4.59213846993401,"C"
-2.45005388932909,"C"
-2.86316740942538,"C"
-0.145037194202105,"C"
-2.85107875869567,"C"
-3.04773586665803,"C"
-1.64470912593869,"C"
-2.49955513239179,"C"
-2.42872767318545,"C"
0.350872680409836,"C"
-2.61883869473379,"C"
-1.70203477054129,"C"
-3.22425181141721,"C"
-1.75317378449024,"C"
-1.70725329155385,"C"
-1.5997974975016,"C"
-3.34283684232679,"C"
-3.25459217485398,"C"
0.0153258094905864,"C"
0.52958222550909,"C"
-1.95562288438179,"C"
-2.10604965145051,"C"
-1.09742451024608,"C"
-1.55863723605959,"C"
-2.17869566718622,"C"
-0.921600226576796,"C"
-2.47032491347145,"C"
0.227677797394004,"C"
-0.452556423385244,"C"
-2.59102009411028,"C"
-0.90543846052235,"C"
0.454211443101113,"C"
