"Output","Treatment"
-1.08448998948153,"A"
-1.31440480639913,"A"
-1.36819010580183,"A"
-0.624504659159985,"A"
-0.101048811671844,"A"
-0.131368386791491,"A"
-1.41418192962244,"A"
-0.228433854211038,"A"
-0.50547744419029,"A"
-0.656652648497605,"A"
-0.694430915468721,"A"
-0.972437124751745,"A"
-0.456482088331793,"A"
-0.330944002661053,"A"
-1.4702575184514,"A"
-0.786228296625648,"A"
-1.03774102522491,"A"
-0.775219562581101,"A"
-0.542337308163308,"A"
-1.29619010786097,"A"
-0.497467117912948,"A"
-0.743768351216515,"A"
-1.25132052911946,"A"
-0.527746707311679,"A"
-1.675134916658,"A"
-0.248559352900486,"A"
-0.215181779127558,"A"
-1.45516620237856,"A"
-0.859366859682098,"A"
-0.815010532525041,"A"
-0.910341524665068,"A"
0.041303752630781,"A"
-0.796855898572751,"A"
-0.268830490873963,"A"
-0.715729251594259,"A"
-0.6828381607298,"A"
0.0820436966370623,"A"
-0.519743334907083,"A"
-0.997390641918632,"A"
-1.00662280768239,"A"
-0.54694302007332,"A"
-0.870066897056222,"A"
-0.192602161778882,"A"
-0.694529112085719,"A"
-0.933388241266813,"A"
-1.24661130346382,"A"
-0.906753322170574,"A"
-0.902944439487485,"A"
-0.476758262271293,"A"
-0.218193189954881,"A"
-1.35127045055594,"B"
-1.35465220441242,"B"
-0.986385606377105,"B"
-1.08851050711948,"B"
-0.802050658646407,"B"
-0.589455708365842,"B"
-0.352455380914718,"B"
-1.08836938201038,"B"
-0.664276889486971,"B"
-0.388859442716052,"B"
-1.42470613279611,"B"
-0.941580486390362,"B"
-0.61344822484749,"B"
-0.60159679720074,"B"
-1.19579215790596,"B"
-1.12435400087709,"B"
-1.29252378443563,"B"
-1.44923743090434,"B"
-0.662066097536551,"B"
-1.17567914356701,"B"
-0.428021771304949,"B"
-0.707740910174467,"B"
-0.57220317122909,"B"
-0.861484695437547,"B"
-1.27549705090133,"B"
-0.49674042271784,"B"
-0.457636170002538,"B"
-0.655385612130647,"B"
-0.649367863720663,"B"
-0.504817335505232,"B"
-0.645350116570652,"B"
-0.924592471616784,"B"
-1.04787654230194,"B"
-0.940004383307345,"B"
-0.261859401303911,"B"
-1.20647354998253,"B"
0.146823814569326,"B"
-0.789993497615842,"B"
-0.465413445054934,"B"
-0.444291353358988,"B"
-0.709936747845269,"B"
-0.891900186496107,"B"
-0.9355370639224,"B"
-0.868985893188489,"B"
-0.586596297464527,"B"
-0.852580070138307,"B"
-0.625057768118907,"B"
-0.811381617161699,"B"
-1.55563854438826,"B"
-0.78461859753271,"B"
-1.76785875851286,"C"
-1.40414802137853,"C"
-1.4689749546364,"C"
-0.702892433482452,"C"
-1.53007665604555,"C"
-2.08596798698937,"C"
-1.39409595436253,"C"
-1.20321478957883,"C"
-1.63131012817704,"C"
-1.63529977093036,"C"
-1.45819031358277,"C"
-1.7173017272583,"C"
-0.84137643081372,"C"
-0.790139389340532,"C"
-0.830640729257035,"C"
-1.35665034644288,"C"
-0.814340251725106,"C"
-1.02230488029339,"C"
-2.49613282023339,"C"
-0.915555025824233,"C"
-1.75711352337622,"C"
-1.61148273562077,"C"
-1.35125901976196,"C"
-1.18986437026272,"C"
-1.7174444784889,"C"
-1.49512132217948,"C"
-1.52030057304106,"C"
-1.91972716375671,"C"
-1.35799883985404,"C"
-1.21859421693665,"C"
-1.45180012559605,"C"
-1.41379303063771,"C"
-1.65497082732683,"C"
-1.23032862196116,"C"
-2.13564302653901,"C"
-2.11650087116929,"C"
-1.40323473058869,"C"
-1.20491460154991,"C"
-1.3754744068239,"C"
-2.12788060408925,"C"
-1.75667965037379,"C"
-1.57369898280202,"C"
-1.84561947314683,"C"
-1.11689303134734,"C"
-1.1523835918922,"C"
-2.2124363204608,"C"
-1.17470911851889,"C"
-1.58608156895754,"C"
-0.970481203144046,"C"
-0.952496567579401,"C"
