"Output","Treatment"
0.514265347033394,"A"
-0.0788011107703409,"A"
0.0591965787653969,"A"
0.380616098928794,"A"
0.21776582424071,"A"
-0.482738270433354,"A"
0.314090759949364,"A"
0.617225131230953,"A"
0.434594207921367,"A"
0.426909119767083,"A"
-0.347714789749761,"A"
-0.533658331920508,"A"
0.516629162065978,"A"
0.175461279006572,"A"
0.600612133343641,"A"
0.624851720230698,"A"
0.24183363661743,"A"
-0.0323304170897864,"A"
0.198814204858358,"A"
-0.681188202936516,"A"
0.243355187451803,"A"
0.426272874642741,"A"
0.461271603260626,"A"
-0.488507657043101,"A"
-0.343289950694146,"A"
-0.332198071862955,"A"
0.0497823824079284,"A"
-0.808528832249541,"A"
-0.137699781843812,"A"
0.0125939973683147,"A"
-0.769936994748618,"A"
-0.340331435422301,"A"
-0.111468151285686,"A"
-0.413219747079088,"A"
0.924539508950975,"A"
-0.362430452756085,"A"
-0.406704738088501,"A"
-0.206864673906534,"A"
-0.0353105925266364,"A"
-0.923416334159628,"A"
-0.0455180103704391,"A"
-0.208790298174017,"A"
-0.148347245966427,"A"
0.0832977641052449,"A"
0.774791418423875,"A"
0.0399709923719761,"A"
-0.905381723429346,"A"
-0.106673178411569,"A"
0.682369485656742,"A"
0.484740766116633,"A"
-0.562387637448128,"B"
-0.847364344363189,"B"
-0.527992983493573,"B"
-1.96822146305277,"B"
-1.37784129571475,"B"
-0.142818415533251,"B"
-0.411185976873993,"B"
-0.30019700373251,"B"
0.112664416779853,"B"
0.0314184770003317,"B"
-0.0464633303007127,"B"
-0.34756984556219,"B"
0.361856804543629,"B"
-1.20768125553129,"B"
-0.944344595848478,"B"
-0.237733844543006,"B"
-0.571394994080134,"B"
-0.17876470526117,"B"
-0.726146534182136,"B"
-0.211997469957539,"B"
-0.906869876377034,"B"
-0.115757599020257,"B"
-0.142013691098963,"B"
-0.0940436249104759,"B"
-0.736678671536597,"B"
-0.947818699331719,"B"
-0.871054292560284,"B"
-0.586198980783574,"B"
0.381554572496886,"B"
-1.1200735740941,"B"
-0.702212963206454,"B"
-1.42425542516446,"B"
-0.382320735858331,"B"
-1.03482905590705,"B"
-0.64237256815611,"B"
-1.50659020469276,"B"
-0.401049792832994,"B"
-0.726734157999555,"B"
2.91345208168203e-05,"B"
-0.313399378508418,"B"
-1.32339585210405,"B"
-0.456063999183956,"B"
-0.116781044953065,"B"
-0.419470567786877,"B"
-1.38811580338849,"B"
0.0821713438771089,"B"
-0.224739364512124,"B"
-0.0347599823235529,"B"
-0.2495545824828,"B"
-0.162574979158565,"B"
1.05327876886063,"C"
0.355593956174255,"C"
0.223968864221498,"C"
1.42351117425543,"C"
0.35249949664912,"C"
1.05667292626762,"C"
0.287272577300982,"C"
0.474608985416647,"C"
0.628681794396822,"C"
1.0074794101262,"C"
0.0731158676051444,"C"
0.928440889713396,"C"
0.516880929689019,"C"
0.830203887769605,"C"
0.59520834680992,"C"
0.719220008523298,"C"
-0.0518870066910762,"C"
0.0690301985706686,"C"
0.486755974936489,"C"
0.282452512960526,"C"
0.150680765906887,"C"
-0.526576954510048,"C"
-0.397873570192879,"C"
0.167479071376099,"C"
0.461687302344509,"C"
0.676557776958192,"C"
-0.170575093689746,"C"
1.45221522547336,"C"
0.0731738205808355,"C"
0.832859302079564,"C"
0.914571491182312,"C"
1.061322474798,"C"
0.797593326076456,"C"
0.474657663080986,"C"
1.00733103000225,"C"
0.606438214395559,"C"
1.60304171633427,"C"
0.670301613611033,"C"
0.739194192415329,"C"
1.27247049859154,"C"
-0.0013666749962053,"C"
0.941299674344503,"C"
0.539289746948855,"C"
1.28458739340661,"C"
-0.274940562264153,"C"
1.07200457830857,"C"
0.297275060038515,"C"
1.23202940262649,"C"
0.39883224711765,"C"
-0.00884659250200187,"C"
