"Output","Treatment"
2.15446851294007,"A"
2.53074661005038,"A"
1.51524499086808,"A"
1.70745907420781,"A"
1.94654258224342,"A"
2.19528097169679,"A"
2.01910350242725,"A"
2.39750059464071,"A"
1.314219122482,"A"
1.57346444686535,"A"
1.81076815502099,"A"
1.44136694490656,"A"
2.48143669250021,"A"
1.81607013316651,"A"
1.45381040386954,"A"
1.27598467104073,"A"
2.40788788078779,"A"
1.0411169479546,"A"
2.1565833559738,"A"
1.5274336108679,"A"
1.48955152925063,"A"
1.00576673165128,"A"
2.37531621573256,"A"
2.00850328380213,"A"
2.23269247089982,"A"
1.35093540124825,"A"
2.58778225875714,"A"
1.73104564105565,"A"
1.48246330389905,"A"
1.97777747341958,"A"
1.5660041987751,"A"
2.20147252182233,"A"
2.12851260002417,"A"
2.15479097150194,"A"
2.20432500390862,"A"
1.54816381935263,"A"
1.35818502287755,"A"
2.01499257706143,"A"
1.92963559756546,"A"
2.47651487798929,"A"
1.82981103443893,"A"
1.08582298196483,"A"
1.3072658627145,"A"
1.3433558303983,"A"
1.03201923387616,"A"
1.17825052962382,"A"
1.33001086966199,"A"
1.49725599828259,"A"
2.3659016011256,"A"
1.56760681436606,"A"
2.15765568796621,"B"
1.47723120448386,"B"
2.16128671662559,"B"
0.884259448576189,"B"
1.15786351039324,"B"
2.19011037332414,"B"
1.25958473889061,"B"
2.00887137355827,"B"
1.38184455940281,"B"
0.96671278529812,"B"
2.07782652085701,"B"
1.83242667770264,"B"
2.62177038137028,"B"
0.816010337565309,"B"
1.32954697394248,"B"
0.552860814149386,"B"
1.63873219620708,"B"
1.53080512101706,"B"
0.89421895704204,"B"
0.88335600965921,"B"
1.68910976406053,"B"
1.87457007560662,"B"
1.20502464439549,"B"
1.78465085548043,"B"
1.08995091141555,"B"
1.4172044923103,"B"
2.70267379051993,"B"
1.62124914887905,"B"
2.20383708766751,"B"
1.03992858937154,"B"
1.32868186470215,"B"
1.91712483174878,"B"
1.71079327767292,"B"
1.70432280196256,"B"
0.829298118044378,"B"
1.93468840822246,"B"
1.58304044725854,"B"
1.7984174177659,"B"
2.5080527695797,"B"
1.85739520487573,"B"
0.916370172976284,"B"
1.43339382546825,"B"
1.52751232426872,"B"
1.15161713312383,"B"
1.37315394454912,"B"
1.71805168124173,"B"
1.74677872319394,"B"
1.42949959300125,"B"
1.53095043645994,"B"
1.31547557205895,"B"
3.16854132215328,"C"
1.97671200960828,"C"
2.07398805536011,"C"
2.7276101117828,"C"
2.75944237925486,"C"
2.80231890906748,"C"
2.92977636835503,"C"
2.32328414004099,"C"
1.28783573368695,"C"
2.44724224418142,"C"
2.68888820907784,"C"
1.87599539419308,"C"
1.83653288604304,"C"
3.43596810093077,"C"
2.66504416907351,"C"
2.86761730277756,"C"
2.941608186023,"C"
2.53765604164008,"C"
2.18320694781829,"C"
2.28279990072689,"C"
1.67707701083136,"C"
2.89987731297479,"C"
1.94066023904692,"C"
3.46185986290095,"C"
2.30764248148348,"C"
2.72043315601863,"C"
3.03512342795826,"C"
3.52020058114443,"C"
2.5330259342928,"C"
2.02952859806894,"C"
1.69262766651269,"C"
3.44136649044001,"C"
3.06882393785366,"C"
2.07048694698208,"C"
2.38584638669867,"C"
3.19192293481104,"C"
2.44922337034298,"C"
1.73338405835605,"C"
3.59037384355563,"C"
2.69847682915234,"C"
2.37115386285183,"C"
2.6786422240907,"C"
2.2668148649468,"C"
3.20554318395082,"C"
2.25645793475194,"C"
2.32949711265732,"C"
2.52066270810617,"C"
2.02478511499393,"C"
2.8844713258995,"C"
3.58980945353941,"C"
