"Output","Treatment"
2.89924558806857,"A"
2.6668327977464,"A"
3.49452455166482,"A"
3.72079096414495,"A"
3.39224298322505,"A"
2.49696883784476,"A"
3.28719888346154,"A"
3.34281658502873,"A"
3.46710670402631,"A"
2.84193318044499,"A"
3.26097281660392,"A"
3.36644661474943,"A"
2.69930532660663,"A"
3.25999616858008,"A"
3.42007757143343,"A"
3.38448919297516,"A"
3.62784654487995,"A"
2.81387919735787,"A"
3.18512785185104,"A"
3.08791158741221,"A"
2.93712325336373,"A"
3.32170519703544,"A"
3.46638629296217,"A"
3.15441228413592,"A"
3.27475100648162,"A"
3.11444117208959,"A"
3.386343220802,"A"
3.49223263627769,"A"
3.46350631387198,"A"
3.07665539612745,"A"
3.21012475980522,"A"
3.24823705311455,"A"
2.93626292746865,"A"
2.9774220146291,"A"
3.33819863076083,"A"
3.53931391755405,"A"
2.97533652534231,"A"
3.36441597192033,"A"
3.54868824059589,"A"
2.84139119137903,"A"
3.2020075684227,"A"
3.24408100178015,"A"
3.14916063251909,"A"
2.85365177611631,"A"
2.78806642072788,"A"
2.9805634311592,"A"
3.48590637309798,"A"
2.76890499818095,"A"
3.82332585617087,"A"
3.33013041843909,"A"
2.53044936263787,"B"
2.84734211135026,"B"
2.83411554378485,"B"
2.82360710709236,"B"
2.46317234383841,"B"
3.07358476741257,"B"
2.36293482949001,"B"
2.65347882932534,"B"
2.89588525180856,"B"
2.77719932772204,"B"
2.84597707084597,"B"
3.13494764340269,"B"
3.30554658760707,"B"
3.05841752791549,"B"
2.7644752292773,"B"
2.86780677267189,"B"
3.07615786741673,"B"
2.42835584385402,"B"
2.58271303960719,"B"
3.19639892800349,"B"
2.79356155529018,"B"
2.80796589949202,"B"
2.67499849303016,"B"
3.08959661148876,"B"
2.64810531978196,"B"
2.55782230011907,"B"
2.66753624059724,"B"
2.92380711216305,"B"
3.13231826448389,"B"
2.58937059911066,"B"
2.31240526262156,"B"
3.07561891210869,"B"
2.38966991548852,"B"
2.58791971516703,"B"
2.36363596041899,"B"
2.35012665926902,"B"
3.05008635521525,"B"
3.08848487965454,"B"
3.15402054929143,"B"
2.71528771406976,"B"
2.72438106961656,"B"
2.73856605582574,"B"
3.16582148009875,"B"
2.83902559707245,"B"
2.68460701942419,"B"
2.36299543219956,"B"
2.77300558330572,"B"
2.37048145407716,"B"
3.07321974270156,"B"
2.92313440861428,"B"
3.17239090463324,"C"
3.32607586334392,"C"
2.75869881867943,"C"
2.67791056805934,"C"
3.157380487004,"C"
2.70266292955193,"C"
3.04369301672417,"C"
3.05795926519651,"C"
3.00687053896835,"C"
2.40270915231872,"C"
2.8325812726492,"C"
2.9823291775004,"C"
2.46712511088082,"C"
2.70432692249004,"C"
3.59466351904754,"C"
2.88058491062036,"C"
3.01764835777048,"C"
2.96639944392915,"C"
3.32736627865302,"C"
2.90688377362487,"C"
3.04626501515709,"C"
2.82749817101852,"C"
2.86245658299406,"C"
3.14209468769594,"C"
3.28672336634686,"C"
3.06310797060548,"C"
3.22843022935038,"C"
2.73840794664602,"C"
3.00127771492372,"C"
2.58348875602496,"C"
2.59401944399944,"C"
2.44537168254498,"C"
2.88197102895337,"C"
2.90520828300878,"C"
2.88993124573561,"C"
3.13430104695364,"C"
2.75704317500221,"C"
3.08948296051793,"C"
3.55077045896254,"C"
3.26836826535058,"C"
3.3586489095158,"C"
2.86122708746607,"C"
2.88757481816982,"C"
2.76701480305764,"C"
3.15599575690405,"C"
2.82099601029923,"C"
3.2453288382918,"C"
2.87701350217956,"C"
2.85436242874297,"C"
3.32251220690101,"C"
