"Output","Treatment"
2.39154436488905,"A"
1.97718574690227,"A"
1.70412110554979,"A"
2.27019635482338,"A"
2.17600470851779,"A"
1.86015359088714,"A"
3.35130210173304,"A"
3.02768199567718,"A"
1.77928393493517,"A"
1.79556395967467,"A"
1.84642914487583,"A"
2.66747776434352,"A"
1.53902980470471,"A"
1.76343083507714,"A"
1.50933720238937,"A"
2.2262872228318,"A"
2.90445340815626,"A"
2.14591561226361,"A"
2.03229140836929,"A"
1.34926964086625,"A"
2.72988012245811,"A"
1.3098634072454,"A"
3.03082457986555,"A"
2.18820270211491,"A"
0.976333112588089,"A"
3.60435914112104,"A"
2.59361323955083,"A"
1.92797074883174,"A"
2.94936561350635,"A"
2.30180549644488,"A"
2.76656298333824,"A"
2.52734122132368,"A"
3.08354156421621,"A"
1.94310148155585,"A"
2.33637840744491,"A"
2.67835667436908,"A"
2.54166859987662,"A"
1.28839898688943,"A"
2.25944468591641,"A"
1.62514559836858,"A"
3.48612748540503,"A"
2.67038063544936,"A"
2.02526744768904,"A"
2.99735525829887,"A"
2.74588469261159,"A"
1.14829257023068,"A"
2.63434243559744,"A"
2.36227065043307,"A"
2.91553279162337,"A"
1.92187732670435,"A"
2.93772244780307,"B"
4.36927613691735,"B"
2.101753323108,"B"
3.5623362904315,"B"
4.16667715931873,"B"
3.10801281213947,"B"
3.19827717633135,"B"
2.91567407980544,"B"
3.61795717749308,"B"
4.56511666786567,"B"
3.84173631395688,"B"
3.75485651227421,"B"
2.57299852632043,"B"
3.65835992036864,"B"
4.02351466518444,"B"
3.27555248215456,"B"
3.27458605709223,"B"
3.52072134688297,"B"
3.96569249721426,"B"
3.71101207361603,"B"
2.91592077095657,"B"
4.32856836172079,"B"
3.55017021288706,"B"
3.10507186056397,"B"
4.29643248129045,"B"
3.82803602345773,"B"
4.25616341205116,"B"
3.43230053463663,"B"
3.51328678288712,"B"
3.62417395083462,"B"
4.6862983567595,"B"
3.03781564112678,"B"
2.43971056229447,"B"
3.26835651045067,"B"
4.65444582227037,"B"
3.35137614175827,"B"
3.82378083078957,"B"
3.52410427536935,"B"
2.78848474809997,"B"
3.90451189013361,"B"
3.90469965555393,"B"
3.21167781732512,"B"
2.51908498240251,"B"
4.28835457572353,"B"
4.01174521521181,"B"
3.64089657790131,"B"
3.96935910745663,"B"
3.82037358421084,"B"
3.56969801222652,"B"
3.51753758473704,"B"
2.59314462656529,"C"
2.95372276513926,"C"
2.4301000129086,"C"
3.04390967929504,"C"
2.93770913913849,"C"
2.94844115855056,"C"
2.66961073656552,"C"
2.69783871159651,"C"
3.28535401082894,"C"
3.02620124421397,"C"
4.16772436203054,"C"
2.62384870279862,"C"
2.69945324139122,"C"
4.60256777311635,"C"
2.64349705348478,"C"
3.80733335580122,"C"
3.47565394014629,"C"
3.12305729017365,"C"
4.45038781304831,"C"
3.53020919101024,"C"
2.7506836610306,"C"
2.74411141558435,"C"
3.59365929119498,"C"
2.61969285031874,"C"
2.95044361625995,"C"
3.18371321283118,"C"
3.33342244667892,"C"
4.41862273722121,"C"
2.54933945679851,"C"
3.01066760022564,"C"
2.36252085136725,"C"
2.75926257840612,"C"
2.94053519396878,"C"
4.42346975912282,"C"
2.32059779344506,"C"
2.48020020580336,"C"
3.14715407606046,"C"
2.83286827346943,"C"
3.45810626576408,"C"
3.64824338458938,"C"
2.74083832327877,"C"
3.55381444762456,"C"
3.75450348023382,"C"
2.80383359141859,"C"
3.25059857444661,"C"
3.00105265427822,"C"
3.04101582942606,"C"
2.73908527457973,"C"
2.7913370259093,"C"
2.9904309948446,"C"
