"Output","Treatment"
0.138491337876205,"A"
0.424679992974954,"A"
-0.311505405932206,"A"
0.42563973151195,"A"
0.0112607491544584,"A"
0.261971324776295,"A"
-0.0826103272106865,"A"
0.186355092776039,"A"
0.013355862005449,"A"
0.112215739225843,"A"
0.275799635579268,"A"
0.132642648473855,"A"
0.178201685374753,"A"
-0.0964826554075374,"A"
0.269179542089445,"A"
0.0521854068948069,"A"
0.0755939188139772,"A"
-0.0597650211839676,"A"
-0.182966475694709,"A"
-0.0023517722212328,"A"
-0.153152371535882,"A"
-0.365244174328037,"A"
0.287142525398764,"A"
-0.565904004376448,"A"
-0.24527798441834,"A"
0.155362928322479,"A"
0.343723309520276,"A"
0.268133860138847,"A"
-0.479345677275266,"A"
0.0538408154513235,"A"
-0.237514754957034,"A"
0.123229549665517,"A"
-0.257639760318971,"A"
0.417278140082509,"A"
0.161768706164497,"A"
0.048139637331122,"A"
-0.114281472684056,"A"
-0.515314138802721,"A"
-0.140057483789708,"A"
-0.0583742763684004,"A"
-0.0470436797686525,"A"
-0.0176890574885049,"A"
0.0275676309608461,"A"
0.114840408682254,"A"
-0.0666093593101026,"A"
0.00113980385091308,"A"
-0.0751467833324355,"A"
-0.231413892314948,"A"
0.287017498082604,"A"
0.0827327300763116,"A"
0.235437206160836,"B"
0.164163776153888,"B"
0.546802696116561,"B"
0.343619409057237,"B"
0.442073849175052,"B"
-0.124092915130007,"B"
0.0569195219158093,"B"
0.439314885992323,"B"
0.418639580042666,"B"
0.0636080355716918,"B"
0.282182630583349,"B"
0.242443742478084,"B"
0.156545990511819,"B"
0.0126235465931075,"B"
0.122046048230499,"B"
-0.0351040870591572,"B"
0.435313881311384,"B"
-0.214725343489531,"B"
0.190864973726418,"B"
0.373878064082106,"B"
0.0957934671849044,"B"
-0.571682895059579,"B"
0.430771076972409,"B"
0.121772483016827,"B"
0.446863476654799,"B"
0.378638345807722,"B"
0.0501695581402173,"B"
0.36121756380803,"B"
0.242427883972263,"B"
0.00812293353699539,"B"
0.228850341650801,"B"
0.383848464536681,"B"
0.0655613766749636,"B"
-0.218654897899573,"B"
0.0148312057029229,"B"
0.11351112931303,"B"
0.213567869842006,"B"
0.406191565961962,"B"
-0.0822333281394463,"B"
0.158364105938715,"B"
-0.237994886199793,"B"
0.0735119266939538,"B"
0.0621476121861982,"B"
0.15043696734253,"B"
-0.175155709833967,"B"
0.298895638340157,"B"
0.307185121996218,"B"
0.153961116261062,"B"
0.18976531743104,"B"
0.512517994842417,"B"
-0.354438323728142,"C"
-0.284709808369747,"C"
-0.627623961527468,"C"
-0.260736372994077,"C"
-0.857003994042181,"C"
-0.212529651719271,"C"
-0.257317027056918,"C"
-0.16872553665303,"C"
-0.510124544163961,"C"
-0.371262372670479,"C"
-0.249901079246709,"C"
0.0361148187053127,"C"
-0.440729150723885,"C"
-0.271045184621516,"C"
0.315099087538029,"C"
-0.651797054208455,"C"
-0.337481474537282,"C"
-0.414722171427307,"C"
-0.23649456782318,"C"
-0.0363618712282023,"C"
-0.201135459267377,"C"
-0.202061996998272,"C"
-0.479968532532554,"C"
-0.662946459024319,"C"
-0.704489425254473,"C"
-0.0760065146621182,"C"
-0.109308483306591,"C"
0.256947412299449,"C"
0.0478661881227871,"C"
-0.0118266194879197,"C"
-0.115811782568424,"C"
-0.0470779434929419,"C"
-0.19968563787495,"C"
0.124122548667755,"C"
-0.246951340787863,"C"
-0.624627001856705,"C"
-0.459292949899363,"C"
-0.109547614654054,"C"
-0.223874288634743,"C"
-0.425419804511639,"C"
-0.461841972961884,"C"
-0.176839725952515,"C"
-0.374884751309624,"C"
-0.73257499591605,"C"
-0.258300748408361,"C"
-0.234759391233966,"C"
-0.57146286185968,"C"
-0.439853699834228,"C"
-0.17449756810572,"C"
0.20165486997798,"C"
